Length;Width;Qty;Label;Enabled
600;550;1;j1.jos;TRUE
589;550;1;j1.lat;TRUE
589;550;1;j1.lat;TRUE
562;100;1;j1.leg1;TRUE
562;100;1;j1.leg2;TRUE
571;550;1;j1.sep.v;TRUE
129;550;1;j1.sep.h;TRUE
129;550;1;j1.sep.h;TRUE
129;550;1;j1.sep.h;TRUE
417;530;1;j1.pol;TRUE
